,County,Vote Center ID,Address,City,Latitude,Longitude
2013,LIBERTY,89002,1450 W. OGLETHORPE HWY,HINESVILLE,31.794588,-81.606668
2014,LIBERTY,89018,5380 HWY 196 W,GUM BRANCH,0,0
2015,LIBERTY,89010,220 E MEMORIAL DR,HINESVILLE,31.849225,-81.593527
2016,LIBERTY,89003,635 TAYLOR ROAD,HINESVILLE,31.858737,-81.601242
2017,LIBERTY,89014,800C TUPELO TRAIL,HINESVILLE,31.845142,-81.573242
2018,LIBERTY,89007,3526 N. COASTAL HIGHWAY,FLEMING,31.844291,-81.411207
2019,LIBERTY,89008,1544 LEROY COFFER HWY,FLEMING,31.82135,-81.63666
2020,LIBERTY,89015,933 (B) E G MILES PARKWAY,HINESVILLE,31.82997,-81.632355
2021,LIBERTY,89011,910 LONG-FRASIER ST.,HINESVILLE,31.814305,-81.599277
2022,LIBERTY,89006,9397 E. OGLETHORPE HWY.,MIDWAY,31.798215,-81.454341
2023,LIBERTY,89012,1396 SHAW RD,HINESVILLE,31.795382,-81.613331
2024,LIBERTY,89005,5649 S. COASTAL HWY,RICEBORO,31.728096,-81.425744
2025,LIBERTY,89020,1406 AIRPORT ROAD,HINESVILLE,31.797542,-81.641678
2026,LINCOLN,90001,2615 BETHANY CHURCH RD,LINCOLNTON,33.850733,-82.436397
2027,LINCOLN,90002,1437 LEATHERSVILLE ROAD,LINCOLNTON,33.766757,-82.468516
2028,LINCOLN,90003,160 MAY AVE,LINCOLNTON,33.787126,-82.476132
2029,LINCOLN,90004,255 N WASHINGTON ST,LINCOLNTON,33.794986,-82.479677
2030,LINCOLN,90005,3558 DOUBLE BRANCH RD,LINCOLNTON,33.772192,-82.370814
2031,LINCOLN,90006,2632 MIDWAY CH RD,LINCOLNTON,33.879088,-82.552219
2032,LINCOLN,90007,6119 HIGHWAY 220 WEST,LINCOLNTON,33.745434,-82.395194
2033,LONG,91009,834 ALMA FLOURNOY,LUDOWICI,31.813289,-81.851738
2034,LONG,91006,469 N MACON ST,LUDOWICI,31.719218,-81.748889
2035,LONG,91008,469 N MACON ST,LUDOWICI,31.719218,-81.748889
2036,LONG,91004,2252 DARWELL LONG ROAD,LUDOWICI,31.813328,-81.753304
2037,LONG,91002,3218 MARCUS NOBLES HWY,LUDOWICI,31.867851,-81.882593
2038,LONG,91001,198 MAIN ST EXT. SW,LUDOWICI,31.711527,-81.746032
2039,LONG,91005,1431 OFF HWY 57 S,LUDOWICI,31.718958,-81.752181
2040,LOWNDES,92033,220 W MAIN ST,HAHIRA,30.991579,-83.374689
2041,LOWNDES,92088,3501 BEMISS RD,VALDOSTA,30.890305,-83.27129
2042,LOWNDES,92086,200 E PARK AVE,VALDOSTA,30.857591,-83.286172
2043,LOWNDES,92059,6030 SAVANNAH AVE,NAYLOR,30.908413,-83.075641
2044,LOWNDES,92090,1 MEETING PL,VALDOSTA,30.822611,-83.317302
2045,LOWNDES,92119,509 S FRY ST,VALDOSTA,30.82838,-83.267501
2046,LOWNDES,92127,5241 MADISON HWY,VALDOSTA,30.695568,-83.31292
2047,LOWNDES,92053,3686 US HWY 41 S,VALDOSTA,30.751511,-83.218248
2048,LOWNDES,92054,6440 OCEAN POND AVE,LAKE PARK,30.67294,-83.185058
2049,LOWNDES,92128,1215 N PATTERSON ST,VALDOSTA,30.843263,-83.285488
2050,LOWNDES,92129,2306 JAYCEE SHACK RD,VALDOSTA,30.874043,-83.252807
2051,LOWNDES,92130,4165 BEMISS RD,VALDOSTA,30.915057,-83.259281
2052,LOWNDES,92131,500 E. FORCE ST,VALDOSTA,30.842583,-83.277886
2053,LUMPKIN,93025,365 RILEY RD,DAHLONEGA,34.529253,-83.974542
2054,MACON,94001,324 ENGRAM ST,MONTEZUMA,32.304128,-84.025828
2055,MACON,94004,606 TOM WATSON AVE (POB 9),IDEAL,32.376548,-84.188084
2056,MACON,94011,100 MACON ST,OGLETHORPE,32.295043,-84.059677
2057,MACON,94007,700 VIENNA RD,MONTEZUMA,32.290568,-84.015459
2058,MACON,94008,106 CAMELLIA BLVD,MARSHALLVILLE,32.456974,-83.941518
2059,MADISON,95001,100 CHURCH STREET,CARLTON,33.967057,-83.278586
2060,MADISON,95004,1984 CENTER STREET,COMER,34.063226,-83.12643
2061,MADISON,95002,65 S. FIFTH ST,COLBERT,34.037308,-83.209946
2062,MADISON,95003,8631 HIGHWAY 172,COMER,34.137547,-83.101731
2063,MADISON,95006,3710 WILDCAT BRIDGE RD,ROYSTON,34.229468,-83.12102
2064,MADISON,95008,1346 OLD ELBERTON RD,HULL,34.013079,-83.292856
2065,MADISON,95009,5211 DANIELSVILLE ST,ILA,0,0
2066,MADISON,95010,5601 HWY 29N,DANIELSVILLE,0,0
2067,MADISON,95011,94 SPRING LAKE DR,DANIELSVILLE,34.138582,-83.217053
2068,MADISON,95012,2466 NEW HOPE CHURCH RD,COMER,34.070262,-83.103934
2069,MADISON,95013,1706 HUDSON RIVER CHURCH RD,DANIELSVILLE,34.191429,-83.30613
2070,MADISON,95015,6469 NOWHERE RD,HULL,34.075336,-83.352996
2071,MARION,96001,1414 JOHNNY MILLER RD,BUENA VISTA,32.369681,-84.559743
2072,MARION,96006,100 E BURKHALTER AV,BUENA VISTA,32.323267,-84.519275
2073,MARION,96005,2867 GA HWY 127,MAUK,32.50181,-84.42103
2074,MARION,96007,6245 GA HWY 355,BOX SPRINGS,32.4776,-84.636331
2075,MARION,96008,16 RONNIE ROAD,BUENA VISTA,32.381065,-84.440191
2076,MCDUFFIE,97501,4614 AUGUSTA HWY,DEARING,33.412942,-82.384464
2077,MCDUFFIE,97501,4614 AUGUSTA HWY,DEARING,33.412942,-82.384464
2078,MCDUFFIE,97008,525 MAIN ST,THOMSON,33.473079,-82.505872
2079,MCDUFFIE,97008,525 MAIN ST,THOMSON,33.473079,-82.505872
2080,MCDUFFIE,97008,525 MAIN ST,THOMSON,33.473079,-82.505872
2081,MCDUFFIE,97008,525 MAIN ST,THOMSON,33.473079,-82.505872
2082,MCDUFFIE,97008,525 MAIN ST,THOMSON,33.473079,-82.505872
2083,MCDUFFIE,97008,525 MAIN ST,THOMSON,33.473079,-82.505872
2084,MCDUFFIE,97008,525 MAIN ST,THOMSON,33.473079,-82.505872
2085,MCINTOSH,98002,1127 OLD TRAIL RD NE,TOWNSEND,31.510298,-81.367473
2086,MCINTOSH,98003,1140 BLOUNTS CROSSING RD SE,DARIEN,31.392814,-81.429908
2087,MCINTOSH,98005,700 NORTH WAY,DARIEN,31.373471,-81.433336
2088,MCINTOSH,98007,2337 E/W AUTOBAHM RD,SAPELO ISLAND,31.424832,-81.265944
2089,MCINTOSH,98006,6572 SHELLMAN BLUFF ROAD NE,TOWNSEND,31.574694,-81.344086
2090,MCINTOSH,98008,2352 CHURCH OF GOD RD NW,TOWNSEND,31.543906,-81.519655
2091,MERIWETHER,99001,24690 HWY 85,GAY,33.171195,-84.580306
2092,MERIWETHER,99002,30 BRANCH HEBRON RD,GREENVILLE,33.01489,-84.81199
2093,MERIWETHER,99003,91 BROAD ST,WARM SPRINGS,32.890838,-84.679819
2094,MERIWETHER,99007,103 2ND AVE,MANCHESTER,32.851862,-84.614786
2095,MERIWETHER,99008,3480 COVE RD,WOODBURY,32.944759,-84.543818
2096,MERIWETHER,99009,324 SILVER ST,WARM SPRINGS,32.917667,-84.770599
2097,MERIWETHER,99010,1218 CHALYBEATE RD,MANCHESTER,32.856637,-84.58549
2098,MERIWETHER,99004,4212 HARMONY CHRUCH RD,WOODBURY,32.940979,-84.691636
2099,MERIWETHER,99012,4943 LONE OAK RD,GRANTVILLE,33.223759,-84.82507
2100,MERIWETHER,99013,104 WORTHAM ROAD,LUTHERSVILLE,33.206487,-84.741131
2101,MERIWETHER,99015,218 PERRY ST,MANCHESTER,32.860327,-84.614679
2102,MERIWETHER,99016,1224 TERRELL STREET,GREENVILLE,33.025783,-84.715129
2103,MERIWETHER,99011,19125 HWY 85,GAY,33.098017,-84.579415
2104,MERIWETHER,99017,18053 MAIN STREET,WOODBURY,32.984534,-84.584004
2105,MILLER,100001,4 MAYHAW DR,COLQUITT,31.158324,-84.792692
2106,MITCHELL,101001,7936 GA HIGHWAY 65,CAMILLA,31.150619,-84.316512
2107,MITCHELL,101003,415 W RAILROAD ST S,PELHAM,31.118783,-84.151319
2108,MITCHELL,101013,123 PERRY ST,CAMILLA,31.227403,-84.205926
2109,MITCHELL,101005,4562 STAGE COACH RD,PELHAM,31.162223,-84.066957
2110,MITCHELL,101006,3045 WHITE CHURCH RD,MEIGS,31.181202,-84.028233
2111,MITCHELL,101007,9925 GA HIGHWAY 65,CAMILLA,31.168625,-84.39074
2112,MITCHELL,101008,333 E WALTON ST,BACONTON,31.37528,-84.154731
2113,MITCHELL,101009,400 PECAN DR,CAMILLA,31.242053,-84.211016
2114,MITCHELL,101010,8837 FRAZIER RD,BACONTON,31.368893,-84.048202
2115,MITCHELL,101011,2100 GA HWY 37,SALE CITY,31.247753,-84.075365
2116,MITCHELL,101012,221 SOUTH BARNES ST,SALE CITY,31.258768,-84.022024
2117,MONROE,102002,193 HOPEWELL RD,FORSYTH,32.972961,-83.971899
2118,MONROE,102003,66 BLUE RIDGE SCHOOL RD,FORSYTH,33.170746,-83.911819
2119,MONROE,102005,9 COLLEGE ST,CULLODEN,32.85843,-84.102399
2120,MONROE,102006,2220 ENGLISH ROAD,FORSYTH,33.113699,-83.994993
2121,MONROE,102007,4418 HIGH FALLS RD,JACKSON,33.184115,-84.010335
2122,MONROE,102008,5487 JULIETTE RD,JULIETTE,33.106757,-83.801438
2123,MONROE,102009,1195 JULIETTE RD,FORSYTH,33.044616,-83.909473
2124,MONROE,102035,430 DAN PITTS DR,FORSYTH,33.061104,-83.95635
2125,MONROE,102010,7015 RIVOLI RD,MACON,32.934196,-83.78954
2126,MONROE,102001,5691 HWY 42N,FORSYTH,33.025944,-83.915021
2127,MONROE,102011,95 POPES FERRY RD,MACON,32.804382,-83.617554
2128,MONROE,102014,73 RUSSELLVILLE RD,FORSYTH,32.901456,-83.988723
2129,MONROE,102015,2519 SHI RD,FORSYTH,32.909378,-83.901998
2130,MONROE,102016,50 EVANS RD,FORSYTH,32.98323,-83.875183
2131,MONTGOMERY,103001,251 RICHARDSON ST,MOUNT VERNON,32.177725,-82.596262
2132,MONTGOMERY,103002,324 N PINE ST,AILEY,32.188975,-82.562237
2133,MONTGOMERY,103005,5177 GA HIGHWAY 135,ALSTON,32.08012,-82.477314
2134,MONTGOMERY,103004,310 JAMES ST,HIGGSTON,32.217714,-82.467912
2135,MONTGOMERY,103006,3800 THOMPSON POND RD,TARRYTOWN,32.281915,-82.475126
2136,MONTGOMERY,103008,503 MAIN ST,TARRYTOWN,32.03716,-82.512887
2137,MONTGOMERY,103003,830 W MAIN ST,UVALDA,32.042124,-82.517536
2138,MORGAN,104011,4291 SEVEN ISLANDS RD,MADISON,33.494362,-83.416542
2139,MORGAN,104018,1061 PARKS MILL RD,BUCKHEAD,33.567935,-83.359394
2140,MORGAN,104019,5321 BROWNWOOD RD,RUTLEDGE,33.585189,-83.609831
2141,MORGAN,104013,2391 BROUGHTON RD,NEWBORN,33.50373,-83.603566
2142,MORGAN,104020,1041 CHURCH ST,BOSTWICK,33.73734,-83.51433
2143,MORGAN,104021,"2005 S MAIN ST, SUITE 100",MADISON,33.583973,-83.481216
2144,MORGAN,104017,1253 COLLEGE DRIVE,MADISON,33.595966,-83.450188
2145,MURRAY,105005,85 SHIELDS RD,CRANDALL,34.958076,-84.75504
2146,MURRAY,105006,6620 HWY 225 S,CHATSWORTH,34.668808,-84.824801
2147,MURRAY,105004,2309 OLD HWY 411,CHATSWORTH,34.702159,-84.738798
2148,MURRAY,105003,651 HYDEN TYLER RD,CHATSWORTH,34.791974,-84.759563
2149,MURRAY,105007,651 HYDEN TYLER RD,CHATSWORTH,34.791974,-84.759563
2150,MURRAY,105008,731 HWY 225 N.,CHATSWORTH,34.772444,-84.824655
2151,MURRAY,105009,50 ZION HILL CHURCH RD,CHATSWORTH,34.869683,-84.800976
2152,MUSCOGEE,106054,2801 BRITT DAVID ROAD,COLUMBUS,32.528385,-84.950608
2153,MUSCOGEE,106065,2835 BRANTON WOODS DR,COLUMBUS,32.486622,-84.895983
2154,MUSCOGEE,106067,4400 REESE ROAD,COLUMBUS,32.505652,-84.91243
2155,MUSCOGEE,106052,3000 MACON ROAD,COLUMBUS,32.476922,-84.943951
2156,MUSCOGEE,106057,928 MANCHESTER EXPWY,COLUMBUS,32.506486,-84.979368
2157,MUSCOGEE,106056,7701 LLOYD RD,COLUMBUS,32.559664,-84.958742
2158,MUSCOGEE,106060,3013 CUSSETA RD,COLUMBUS,32.442951,-84.949987
2159,MUSCOGEE,106076,3564 FORREST RD,COLUMBUS,32.484858,-84.934845
2160,MUSCOGEE,106074,2400 DEVONSHIRE DRIVE,COLUMBUS,32.508566,-84.957326
2161,MUSCOGEE,106064,1603 FLOYD RD,COLUMBUS,32.475915,-84.899725
2162,MUSCOGEE,106072,901 5TH AVENUE,COLUMBUS,32.463143,-84.986684
2163,MUSCOGEE,106066,6028 BUENA VISTA RD,COLUMBUS,32.460862,-84.886911
2164,MUSCOGEE,106075,1212 15TH STREET,COLUMBUS,32.474208,-84.975493
2165,MUSCOGEE,106063,4400 OLD CUSSETA RD,COLUMBUS,32.429705,-84.925801
2166,MUSCOGEE,106069,7300 LIVINGSTON DRIVE,COLUMBUS,32.549859,-84.930656
2167,MUSCOGEE,106061,1953 TORCH HILL ROAD,COLUMBUS,32.41739,-84.948656
2168,MUSCOGEE,106077,6500 PSALMOND ROAD,COLUMBUS,32.541855,-84.855527
2169,MUSCOGEE,106071,5201 WARM SPRINGS ROAD,COLUMBUS,32.537614,-84.903502
2170,MUSCOGEE,106070,4980 HANCOCK ROAD,MIDLAND,32.570613,-84.91452
2171,MUSCOGEE,106053,5025 STEAM MILL RD,COLUMBUS,32.457342,-84.907788
2172,MUSCOGEE,106058,6795 WHITESVILLE ROAD,COLUMBUS,32.544221,-84.968298
2173,MUSCOGEE,106079,2101 WILDWOOD AVENUE,COLUMBUS,32.482311,-84.962649
2174,MUSCOGEE,106055,6507 MOON RD,COLUMBUS,32.540208,-84.925066
2175,MUSCOGEE,106059,500 RIVER KNOLL WAY,COLUMBUS,32.533608,-84.988479
2176,MUSCOGEE,106051,2412 WYNNTON ROAD,COLUMBUS,32.470077,-84.956752
2177,NEWTON,107001,65 MT TABOR RD,COVINGTON,33.62117,-83.92318
2178,NEWTON,107003,"3275 IRIS DR, SE",CONYERS,33.639986,-83.984749
2179,NEWTON,107024,20 OLD SOCIAL CIRCLE RD,SOCIAL CIRCLE,33.602153,-83.74422
2180,NEWTON,107007,11157 CITY POND RD,COVINGTON,33.624924,-83.846991
2181,NEWTON,107005,"3325 HIGHWAY 162, S",COVINGTON,33.4842,-83.910824
2182,NEWTON,107008,11677 BROWN BRIDGE RD,COVINGTON,33.580816,-83.921897
2183,NEWTON,107009,325 DIAL MILL RD,OXFORD,33.68956,-83.901083
2184,NEWTON,107011,12025 HWY 36,COVINGTON,33.524158,-83.852294
2185,NEWTON,107043,3915 HIGHWAY 162,COVINGTON,33.46784,-83.908249
2186,NEWTON,107041,5133 JACKSON HIGHWAY,COVINGTON,33.586172,-83.85507
2187,NEWTON,107013,3158 S MAIN ST (HWY 11),MANSFIELD,33.516605,-83.734071
2188,NEWTON,107036,118 CHURCH ST,NEWBORN,33.518429,-83.694883
2189,NEWTON,107015,7116 FLOYD ST,COVINGTON,33.599256,-83.839349
2190,NEWTON,107016,110 W CLARK ST,OXFORD,33.623726,-83.867623
2191,NEWTON,107034,2 PALMETTO ST,PORTERDALE,33.57451,-83.892397
2192,NEWTON,107018,6752 HIGHWAY 212,COVINGTON,33.540355,-84.00952
2193,NEWTON,107019,15105 HWY 36,COVINGTON,33.44154,-83.844315
2194,NEWTON,107021,"11524 HWY 278, E",COVINGTON,33.594331,-83.786159
2195,NEWTON,107023,"1120 CROWELL RD, N",COVINGTON,33.613234,-83.919959
2196,NEWTON,107020,4648 SALEM RD,COVINGTON,33.570755,-83.954537
2197,NEWTON,107022,4138 SCHOOL ST,COVINGTON,33.593701,-83.868698
2198,NEWTON,107004,"7037 HIGHWAY 212, N",COVINGTON,33.545253,-84.016256
2199,OCONEE,108001,1100 ANTIOCH CHURCH RD,WATKINSVILLE,33.767624,-83.314043
2200,OCONEE,108002,4651 MONROE HIGHWAY,STATHAM,33.898843,-83.575778
2201,OCONEE,108007,1110 OLD BISHOP RD,BISHOP,33.821659,-83.436578
2202,OCONEE,108003,1110 OLD BISHOP RD,BISHOP,33.821659,-83.436578
2203,OCONEE,108004,141 EAST THOMPSON STREET,BOGART,33.947446,-83.530932
2204,OCONEE,108010,1120 MALCOM BRIDGE RD,BOGART,33.874167,-83.505205
2205,OCONEE,108009,1120 MALCOM BRIDGE RD,BOGART,33.874167,-83.505205
2206,OCONEE,108012,3761 MARS HILL ROAD,WATKINSVILLE,33.915514,-83.504772
2207,OCONEE,108005,8780 MACON HWY,ATHENS,33.906872,-83.401851
2208,OCONEE,108008,2661 HOG MOUNTAIN RD,WATKINSVILLE,33.862612,-83.455243
2209,OCONEE,108011,2700 COLHAM FERRY RD,WATKINSVILLE,33.811042,-83.401767
2210,OCONEE,108013,191 V.F.W. DRIVE,WATKINSVILLE,33.86757,-83.418616
2211,OGLETHORPE,109002,1158 ATHENS ROAD,CRAWFORD,33.882735,-83.156112
2212,OGLETHORPE,109006,118 N PLATT ST,LEXINGTON,33.8689,-83.110918
2213,OGLETHORPE,109012,1134 HARGROVE LAKE RD,COLBERT,33.971143,-83.223029
2214,PAULDING,110062,229 PLEASANT GROVE RD,ROCKMART,33.878798,-85.007476
2215,PAULDING,110047,8650 CARTERSVILLE HIGHWAY,DALLAS,34.033004,-84.840247
2216,PAULDING,110053,909 HARMONY GROVE CHURCH RD,ACWORTH,34.05056,-84.779086
2217,PAULDING,110058,140 BETHEL CHURCH RD,HIRAM,33.829972,-84.78149
2218,PAULDING,110064,637 WILLIAMS LAKE RD,HIRAM,33.832996,-84.752611
2219,PAULDING,110050,2945 HIRAM ACWORTH HWY,DALLAS,33.93328,-84.747612
2220,PAULDING,110056,2976 DALLAS ACWORTH HWY,DALLAS,33.944649,-84.805512
2221,PAULDING,110061,1849 MULBERRY ROCK RD,DALLAS,33.840553,-84.948295
2222,PAULDING,110044,2843 NEBO RD,DALLAS,33.83672,-84.838405
2223,PAULDING,110063,730 AIRPORT PKWY,DALLAS,33.915314,-84.939816
2224,PAULDING,110055,54 INDUSTRIAL WAY N,DALLAS,33.942905,-84.816937
2225,PAULDING,110065,7147 HIRAM ACWORTH HWY,DALLAS,33.990069,-84.750231
2226,PAULDING,110057,2056 HIRAM DOUGLASVILLE HWY,HIRAM,33.863338,-84.763187
2227,PAULDING,110054,44 RUSSOM ELEM SCHOOL LN,DALLAS,33.972374,-85.010436
2228,PAULDING,110049,1531 CEDARCREST RD,DALLAS,34.024941,-84.775657
2229,PAULDING,110059,1380 PINE VALLEY RD,POWDER SPRINGS,33.830363,-84.738428
2230,PAULDING,110012,855 HIRAM DVILLE HWY,HIRAM,33.903014,-84.774683
2231,PAULDING,110006,240 CONSTITUTION BLVD,DALLAS,33.917152,-84.847724
2232,PAULDING,110060,298 MUSTANG DR,DALLAS,33.879481,-84.832504
2233,PEACH,111006,700 SPRUCE ST,FORT VALLEY,32.544929,-83.883057
2234,PEACH,111001,401 MAIN ST,BYRON,32.654191,-83.761807
2235,PEACH,111003,401 MAIN ST,BYRON,32.654191,-83.761807
2236,PEACH,111004,1000 TULIP DR (BEHIND THE GYM),FORT VALLEY,32.569483,-83.899214
2237,PEACH,111005,6711 PEACH PKWY,BYRON,32.610264,-83.79347
2238,PEACH,111007,195 WILLOW LAKE RD,FORT VALLEY,32.530334,-83.903124
2239,PEACH,111008,10660 MIAMI VALLEY RD,FORT VALLEY,32.552048,-83.792319
2240,PICKENS,112008,389 BENT TREE DR,JASPER,34.466499,-84.360397
2241,PICKENS,112004,339 W CHURCH ST,JASPER,34.464683,-84.435472
2242,PICKENS,112001,600 HILL CIR,JASPER,34.472979,-84.518075
2243,PICKENS,112002,9261 HIGHWAY 53 W,JASPER,34.480337,-84.584801
2244,PICKENS,112003,200 BURNT MOUNTAIN RD,JASPER,34.471872,-84.422966
2245,PICKENS,112005,2681 JERUSALEM CHURCH RD,JASPER,34.444922,-84.576327
2246,PICKENS,112006,30 WILDWOOD LN,TALKING ROCK,34.468658,-84.615741
2247,PICKENS,112007,1985 KENNESAW AVE,NELSON,34.382577,-84.372693
2248,PICKENS,112009,1802 REFUGE RD,JASPER,34.443805,-84.419226
2249,PICKENS,112010,4675 HIGHWAY 136 W,TALKING ROCK,34.50994,-84.505329
2250,PICKENS,112011,5630 HIGHWAY 53 E,TATE,34.416938,-84.379625
2251,PICKENS,112012,1075 YELLOW CREEK RD,BALL GROUND,34.398022,-84.279674
2252,PIERCE,113009,3507 WILLIAMS ST,PATTERSON,31.382258,-82.135679
2253,PIERCE,113009,3507 WILLIAMS ST,PATTERSON,31.382258,-82.135679
2254,PIERCE,113005,705 COLLEGE AV,BLACKSHEAR,31.297262,-82.232674
2255,PIERCE,113005,705 COLLEGE AV,BLACKSHEAR,31.297262,-82.232674
2256,PIERCE,113005,705 COLLEGE AV,BLACKSHEAR,31.297262,-82.232674
2257,PIERCE,113005,705 COLLEGE AV,BLACKSHEAR,31.297262,-82.232674
2258,PIERCE,113005,705 COLLEGE AV,BLACKSHEAR,31.297262,-82.232674
2259,PIERCE,113005,705 COLLEGE AV,BLACKSHEAR,31.297262,-82.232674
2260,PIKE,114003,23 SOCIETY ST.,CONCORD,33.091835,-84.444294
2261,PIKE,114020,518 GA HWY 109,MOLENA,33.022288,-84.436925
2262,PIKE,114005,1585 GRESHAM RD,ZEBULON,33.143457,-84.289356
2263,PIKE,114007,4042 CONCORD RD.,CONCORD,33.139074,-84.464671
2264,PIKE,114008,41 MEANS ST,MEANSVILLE,33.04773,-84.306311
2265,PIKE,114009,10 SPRING RD,MOLENA,33.011666,-84.499927
2266,PIKE,114016,65 PATTON ST,WILLIAMSON,33.184133,-84.360567
2267,PIKE,114004,7218 US HWY. 19,ZEBULON,33.153312,-84.311798
2268,POLK,115001,7 ELM ST,ARAGON,34.046347,-85.057086
2269,POLK,115010,605 LYNTON DRIVE,CEDARTOWN,34.022851,-85.267284
2270,POLK,115007,1890 ROME HWY,CEDARTOWN,34.053582,-85.232441
2271,POLK,115002,100 PINE BOWER RD.,CEDARTOWN,33.961812,-85.304018
2272,POLK,115005,604 GOODYEAR AVE,ROCKMART,34.003017,-85.042478
2273,POLK,115014,15 HENDRIX RD.,ROCKMART,34.003083,-85.153603
2274,POLK,115006,2255 ANTIOCH RD.,CEDARTOWN,33.948694,-85.21545
2275,PULASKI,116003,45 NORTH LUMPKIN ST,HAWKINSVILLE,32.284341,-83.468943
2276,PUTNAM,117011,160 CROOKED CREEK DRIVE SE,EATONTON,33.257651,-83.262453
2277,PUTNAM,117013,1089 GREENSBORO RD,EATONTON,33.43673,-83.265521
2278,PUTNAM,117021,1023 MILLEDGEVILLE RD,MILLEDGEVILLE,33.202369,-83.294572
2279,PUTNAM,117020,117 PUTNAM DR,EATONTON,33.34606,-83.3966
2280,PUTNAM,117015,457 E SUMTER ST.,EATONTON,33.328903,-83.379173
2281,QUITMAN,118002,121 MAIN STREET HWY 82,GEORGETOWN,32.11512,-81.148821
2282,QUITMAN,118003,7 MORRIS STATION RD,MORRIS,31.739792,-84.954095
2283,RABUN,119014,18 OLD RACO HIGH DR.,CLAYTON,34.878682,-83.405067
2284,RANDOLPH,120004,2496 BENEVOLENCE HWY,BENEVOLENCE,0,0
2285,RANDOLPH,120018,2675 BAY ST,COLEMAN,31.673135,-84.889288
2286,RANDOLPH,120011,93 FRONT ST,CUTHBERT,31.766444,-84.787562
2287,RANDOLPH,120007,108 SCHOOL DR,CUTHBERT,31.760306,-84.79337
2288,RANDOLPH,120013,58 PARK AVENUE,SHELLMAN,31.757597,-84.615909
2289,RANDOLPH,120003,4520 US HIGHWAY 82W,MORRIS,0,0
2290,RICHMOND,121001,3185 WHEELER ROAD,AUGUSTA,33.489992,-82.049937
2291,RICHMOND,121002,1305 TROUP STREET,AUGUSTA,33.468298,-82.015046
2292,RICHMOND,121002,1305 TROUP STREET,AUGUSTA,33.468298,-82.015046
2293,RICHMOND,121002,1305 TROUP STREET,AUGUSTA,33.468298,-82.015046
2294,RICHMOND,121003,2028 ROOSEVELT DR,AUGUSTA,33.450729,-82.01187
2295,RICHMOND,121156,3157 DAMASCUS ROAD,AUGUSTA,33.465527,-82.048473
2296,RICHMOND,121156,3157 DAMASCUS ROAD,AUGUSTA,33.465527,-82.048473
2297,RICHMOND,121158,1941 LUMPKIN ROAD,AUGUSTA,33.418305,-82.014893
2298,RICHMOND,121158,1941 LUMPKIN ROAD,AUGUSTA,33.418305,-82.014893
2299,RICHMOND,121008,294 CHURCH ST,BLYTHE,33.298069,-82.206247
2300,RICHMOND,121008,294 CHURCH ST,BLYTHE,33.298069,-82.206247
2301,RICHMOND,121063,2240 BAYVALE ROAD,AUGUSTA,33.449831,-82.051995
2302,RICHMOND,121010,2372 LUMPKIN ROAD,AUGUSTA,33.419782,-82.037572
2303,RICHMOND,121012,3131 WALTON WAY,AUGUSTA,33.483388,-82.054624
2304,RICHMOND,121012,3131 WALTON WAY,AUGUSTA,33.483388,-82.054624
2305,RICHMOND,121013,3855 OLD WAYNESBORO ROAD,AUGUSTA,33.355926,-82.001425
2306,RICHMOND,121020,100 MAGNOLIA DRIVE BUILDING 22-GYM,GRACEWOOD,33.446464,-82.190506
2307,RICHMOND,121016,644 AIKEN STREET,AUGUSTA,33.456266,-81.937134
2308,RICHMOND,121064,3500 WALTON WAY,AUGUSTA,33.484007,-82.074788
2309,RICHMOND,121064,3500 WALTON WAY,AUGUSTA,33.484007,-82.074788
2310,RICHMOND,121064,3500 WALTON WAY,AUGUSTA,33.484007,-82.074788
2311,RICHMOND,121005,1447 JACKSON ROAD,AUGUSTA,33.471599,-82.069018
2312,RICHMOND,121005,1447 JACKSON ROAD,AUGUSTA,33.471599,-82.069018
2313,RICHMOND,121160,2309 TOBACCO ROAD,HEPHZIBAH,33.374957,-82.038906
2314,RICHMOND,121160,2309 TOBACCO ROAD,HEPHZIBAH,33.374957,-82.038906
2315,RICHMOND,121021,2463 GOLDEN CAMP ROAD,AUGUSTA,33.42973,-82.052027
2316,RICHMOND,121059,4977 WINDSOR SPRING ROAD,HEPHZIBAH,33.30574,-82.09556
2317,RICHMOND,121059,4977 WINDSOR SPRING ROAD,HEPHZIBAH,33.30574,-82.09556
2318,RICHMOND,121059,4977 WINDSOR SPRING ROAD,HEPHZIBAH,33.30574,-82.09556
2319,RICHMOND,121025,3647 NEW KARLEEN ROAD,HEPHZIBAH,33.386027,-82.118682
2320,RICHMOND,121025,3647 NEW KARLEEN ROAD,HEPHZIBAH,33.386027,-82.118682
2321,RICHMOND,121025,3647 NEW KARLEEN ROAD,HEPHZIBAH,33.386027,-82.118682
2322,RICHMOND,121028,2200 BROAD STREET,AUGUSTA,33.489444,-82.006249
2323,RICHMOND,121028,2200 BROAD STREET,AUGUSTA,33.489444,-82.006249
2324,RICHMOND,121028,2200 BROAD STREET,AUGUSTA,33.489444,-82.006249
2325,RICHMOND,121011,1833 BROAD STREET,AUGUSTA,33.485748,-81.994911
2326,RICHMOND,121029,622 4TH STREET,AUGUSTA,33.465319,-81.959119
2327,RICHMOND,121029,622 4TH STREET,AUGUSTA,33.465319,-81.959119
